AnnouncementDate,ChangeDate,DataID,Return,Exposure
2007-06-21 00:00:00,2007-06-29 00:00:00,341.0,628.1411361694336,10000.320281982422
2007-07-02 00:00:00,2007-07-06 00:00:00,342.0,478.0804138183594,10043.879516601562
2007-07-09 00:00:00,2007-07-11 00:00:00,343.0,87.79922485351562,10051.139556884766
2007-08-16 00:00:00,2007-08-24 00:00:00,344.0,409.2500915527344,10039.5
2007-08-30 00:00:00,2007-09-07 00:00:00,345.0,-97.96115112304688,10040.199584960938
2007-09-24 00:00:00,2007-09-25 00:00:00,347.0,312.5990905761719,9953.459838867188
2007-09-24 00:00:00,2007-09-26 00:00:00,348.0,-310.02044677734375,10104.269836425781
2007-09-24 00:00:00,2007-09-28 00:00:00,349.0,-29.810462951660156,10104.269836425781
2007-09-24 00:00:00,2007-10-01 00:00:00,350.0,347.6090774536133,10104.269836425781
2007-10-01 00:00:00,2007-10-05 00:00:00,351.0,-220.33989715576172,10049.650039672852
2007-10-08 00:00:00,2007-10-09 00:00:00,352.0,3.5109291076660156,9958.400390625
2007-10-18 00:00:00,2007-10-24 00:00:00,353.0,547.0603942871094,10103.939758300781
2007-10-23 00:00:00,2007-10-25 00:00:00,354.0,-147.7794952392578,9979.860443115234
2007-10-18 00:00:00,2007-10-26 00:00:00,355.0,751.0209045410156,10103.939758300781
2007-11-01 00:00:00,2007-11-08 00:00:00,356.0,-720.7808532714844,10000.979919433594
2007-11-08 00:00:00,2007-11-15 00:00:00,357.0,-655.1692962646484,10052.610168457031
2007-11-08 00:00:00,2007-11-16 00:00:00,358.0,220.1006317138672,10052.610168457031
2007-11-21 00:00:00,2007-11-26 00:00:00,359.0,744.5607757568359,10014.900512695312
2007-12-05 00:00:00,2007-12-13 00:00:00,360.0,-258.6496124267578,9958.210327148438
2007-12-17 00:00:00,2007-12-20 00:00:00,361.0,521.4003715515137,10080.900421142578
2007-12-19 00:00:00,2007-12-28 00:00:00,362.0,2.279205322265625,9691.439758300781
2007-12-19 00:00:00,2007-12-31 00:00:00,363.0,854.0694313049316,10131.959747314453
2008-01-17 00:00:00,2008-01-28 00:00:00,364.0,-249.43026733398438,9970.76040649414
2008-03-20 00:00:00,2008-03-28 00:00:00,365.0,385.00022888183594,9998.249816894531
2008-03-20 00:00:00,2008-03-28 00:00:00,366.0,95.60990524291992,9998.249816894531
2008-05-22 00:00:00,2008-06-02 00:00:00,367.0,214.49664306640625,10011.600219726562
2008-05-27 00:00:00,2008-06-05 00:00:00,368.0,199.919921875,10020.239868164062
2008-06-03 00:00:00,2008-06-10 00:00:00,369.0,540.2289810180664,10052.09977722168
2008-06-12 00:00:00,2008-06-20 00:00:00,370.0,64.50995635986328,10002.579864501953
2008-06-12 00:00:00,2008-06-20 00:00:00,371.0,1713.3394165039062,10002.579864501953
2008-06-26 00:00:00,2008-06-30 00:00:00,372.0,518.9199676513672,10005.839904785156
2008-06-24 00:00:00,2008-06-30 00:00:00,373.0,-303.76053619384766,10010.720092773438
2008-07-10 00:00:00,2008-07-17 00:00:00,374.0,1082.4602508544922,10041.570098876953
2008-07-24 00:00:00,2008-07-30 00:00:00,375.0,-30.199951171875,10071.199951171875
2008-08-14 00:00:00,2008-08-20 00:00:00,376.0,-107.05070495605469,10004.609436035156
2008-08-22 00:00:00,2008-08-26 00:00:00,377.0,160.23028564453125,10046.40023803711
2008-09-09 00:00:00,2008-09-12 00:00:00,380.0,-211.6798095703125,10035.089950561523
2008-09-09 00:00:00,2008-09-12 00:00:00,381.0,229.0502471923828,10035.089950561523
2008-09-15 00:00:00,2008-09-19 00:00:00,383.0,-204.16102600097656,10079.199737548828
2008-09-20 00:00:00,2008-09-23 00:00:00,385.0,853.0493659973145,10080.449752807617
2008-09-20 00:00:00,2008-09-29 00:00:00,387.0,-213.56989288330078,10080.449752807617
2008-09-27 00:00:00,2008-10-01 00:00:00,388.0,-152.12010192871094,10011.120025634766
2008-09-29 00:00:00,2008-10-06 00:00:00,389.0,624.3102321624756,10102.390190124512
2008-10-16 00:00:00,2008-10-21 00:00:00,390.0,839.5700378417969,10026.909767150879
2008-10-29 00:00:00,2008-10-30 00:00:00,391.0,164.41923141479492,10056.899871826172
2008-11-07 00:00:00,2008-11-12 00:00:00,394.0,903.150146484375,9997.049903869629
2008-11-10 00:00:00,2008-11-13 00:00:00,396.0,-906.3898086547852,10074.360237121582
2008-11-10 00:00:00,2008-11-13 00:00:00,397.0,298.9004364013672,9983.600234985352
2008-11-11 00:00:00,2008-11-14 00:00:00,398.0,319.5400695800781,10058.22038269043
2008-11-17 00:00:00,2008-11-18 00:00:00,399.0,-123.78985977172852,10047.700180053711
2008-11-17 00:00:00,2008-11-21 00:00:00,400.0,-460.8393020629883,10047.700180053711
2008-11-26 00:00:00,2008-12-01 00:00:00,401.0,785.3992691040039,10015.18968963623
2008-11-26 00:00:00,2008-12-04 00:00:00,402.0,-56.870452880859375,10015.18968963623
2008-12-11 00:00:00,2008-12-18 00:00:00,403.0,-184.86014556884766,10009.350357055664
2008-12-18 00:00:00,2008-12-22 00:00:00,404.0,145.04046630859375,9979.199829101562
2008-12-23 00:00:00,2008-12-31 00:00:00,405.0,937.3196716308594,10028.199645996094
2008-12-23 00:00:00,2008-12-31 00:00:00,406.0,531.4003295898438,10028.199645996094
2008-12-23 00:00:00,2008-12-31 00:00:00,407.0,-210.04032516479492,10028.199645996094
2008-12-29 00:00:00,2009-01-05 00:00:00,408.0,946.9997100830078,10063.650245666504
2009-01-22 00:00:00,2009-01-29 00:00:00,409.0,-635.4498252868652,10031.600189208984
2009-02-13 00:00:00,2009-02-25 00:00:00,410.0,210.59185028076172,9939.840454101562
2009-02-24 00:00:00,2009-03-03 00:00:00,411.0,279.769775390625,10028.199920654297
2009-02-25 00:00:00,2009-03-03 00:00:00,412.0,30.42043685913086,10038.779960632324
2009-03-05 00:00:00,2009-03-16 00:00:00,413.0,-935.1599807739258,9993.600219726562
2009-03-18 00:00:00,2009-03-26 00:00:00,414.0,-437.1206741333008,10035.320037841797
2009-03-18 00:00:00,2009-03-27 00:00:00,415.0,-421.9600658416748,10035.320037841797
2009-03-25 00:00:00,2009-04-01 00:00:00,416.0,-1083.8297681808472,10034.5
2009-05-28 00:00:00,2009-06-04 00:00:00,418.0,133.7001190185547,10056.199798583984
2009-06-01 00:00:00,2009-06-08 00:00:00,419.0,-95.97016143798828,10006.400161743164
2009-06-22 00:00:00,2009-06-29 00:00:00,421.0,-764.9591369628906,10020.64013671875
2009-06-04 00:00:00,2009-06-30 00:00:00,422.0,-305.34002685546875,10026.4497756958
2009-07-17 00:00:00,2009-07-24 00:00:00,424.0,104.80049896240234,10036.080032348633
2009-08-11 00:00:00,2009-08-18 00:00:00,425.0,-183.8099365234375,10055.559753417969
2009-08-24 00:00:00,2009-08-31 00:00:00,426.0,951.619930267334,10026.890266418457
2009-08-28 00:00:00,2009-09-08 00:00:00,427.0,-276.3401641845703,10032.260269165039
2009-10-01 00:00:00,2009-10-15 00:00:00,428.0,-436.0408935546875,9997.959671020508
2009-10-29 00:00:00,2009-11-05 00:00:00,429.0,-31.64910888671875,9992.200286865234
2009-12-11 00:00:00,2009-12-18 00:00:00,431.0,86.40060424804688,10068.300247192383
2009-12-11 00:00:00,2009-12-18 00:00:00,432.0,-156.00933074951172,9956.4302444458
2009-12-11 00:00:00,2009-12-18 00:00:00,433.0,616.9105758666992,9956.4302444458
2009-12-11 00:00:00,2009-12-18 00:00:00,434.0,-308.59967041015625,10068.300247192383
2009-12-15 00:00:00,2009-12-22 00:00:00,435.0,-275.79988861083984,10062.000274658203
2010-01-21 00:00:00,2010-01-27 00:00:00,436.0,59.77962112426758,10007.999725341797
2010-01-29 00:00:00,2010-02-06 00:00:00,437.0,-341.9100341796875,10057.950141906738
2010-01-26 00:00:00,2010-02-12 00:00:00,438.0,596.2801208496094,10043.639831542969
2010-02-22 00:00:00,2010-02-26 00:00:00,439.0,-506.2195358276367,10088.260055541992
2010-02-22 00:00:00,2010-02-26 00:00:00,440.0,-74.93989562988281,10088.260055541992
2010-03-03 00:00:00,2010-03-12 00:00:00,441.0,-335.7301254272461,10008.049728393555
2010-06-22 00:00:00,2010-06-28 00:00:00,443.0,-265.4300479888916,10086.879943847656
2010-06-23 00:00:00,2010-06-30 00:00:00,444.0,-0.24028587341308594,9999.480224609375
2010-07-08 00:00:00,2010-07-14 00:00:00,445.0,54.02565002441406,10070.219741821289
2010-08-19 00:00:00,2010-08-26 00:00:00,446.0,136.39910507202148,10003.079772949219
2010-11-11 00:00:00,2010-11-16 00:00:00,447.0,-42.42097473144531,10028.05997467041
2010-12-09 00:00:00,2010-12-17 00:00:00,448.0,-128.3294906616211,10055.339950561523
2010-12-09 00:00:00,2010-12-17 00:00:00,449.0,-880.8003234863281,9931.199951171875
2010-12-09 00:00:00,2010-12-17 00:00:00,450.0,-490.97084045410156,9931.199951171875
2010-12-09 00:00:00,2010-12-17 00:00:00,451.0,-204.57977294921875,10055.339950561523
2011-01-11 00:00:00,2011-01-14 00:00:00,453.0,-16.380157470703125,10000.38052368164
2011-02-16 00:00:00,2011-02-25 00:00:00,454.0,-391.9597396850586,10009.500503540039
2011-03-24 00:00:00,2011-03-31 00:00:00,456.0,-180.32908630371094,10105.480422973633
2011-03-29 00:00:00,2011-04-01 00:00:00,457.0,259.50050354003906,9941.250228881836
2011-04-20 00:00:00,2011-04-27 00:00:00,458.0,-820.9207458496094,9900.459503173828
2011-05-24 00:00:00,2011-06-01 00:00:00,459.0,557.8205642700195,9987.919860839844
2011-06-24 00:00:00,2011-06-30 00:00:00,460.0,879.8006439208984,10024.309951782227
2011-06-27 00:00:00,2011-07-05 00:00:00,461.0,-263.92027282714844,10019.09976196289
2011-09-21 00:00:00,2011-09-23 00:00:00,462.0,-750.3198852539062,9966.0
2011-10-11 00:00:00,2011-10-14 00:00:00,463.0,146.51953125,10009.79987335205
2011-10-24 00:00:00,2011-10-31 00:00:00,464.0,283.1601867675781,9991.199951171875
2011-11-18 00:00:00,2011-11-22 00:00:00,465.0,-133.55990600585938,10096.799743652344
2011-12-09 00:00:00,2011-12-12 00:00:00,466.0,155.3391342163086,9995.999755859375
2011-12-08 00:00:00,2011-12-16 00:00:00,467.0,231.20086669921875,9960.800170898438
2011-12-08 00:00:00,2011-12-16 00:00:00,468.0,96.60018920898438,9960.800170898438
2011-12-08 00:00:00,2011-12-16 00:00:00,469.0,-778.6799697875977,10085.310173034668
2011-12-22 00:00:00,2011-12-30 00:00:00,471.0,267.40028381347656,10053.599853515625
2012-03-07 00:00:00,2012-03-13 00:00:00,472.0,-265.8075065612793,10102.48031616211
2012-03-28 00:00:00,2012-04-03 00:00:00,473.0,-164.73919677734375,10054.079956054688
2012-04-23 00:00:00,2012-04-30 00:00:00,474.0,-756.2295875549316,9994.430267333984
2012-05-17 00:00:00,2012-05-24 00:00:00,475.0,-710.9001007080078,9984.11962890625
2012-05-21 00:00:00,2012-05-24 00:00:00,476.0,123.8994140625,9923.249816894531
2012-06-04 00:00:00,2012-06-05 00:00:00,477.0,263.71908950805664,10100.149879455566
2012-06-21 00:00:00,2012-06-28 00:00:00,478.0,-983.2994079589844,9984.750366210938
2012-06-25 00:00:00,2012-06-29 00:00:00,479.0,-13.689716339111328,10009.199768066406
2012-07-26 00:00:00,2012-07-30 00:00:00,480.0,348.48051834106445,9992.969955444336
2012-08-29 00:00:00,2012-09-04 00:00:00,481.0,-400.91075134277344,10003.89956665039
2012-09-24 00:00:00,2012-09-28 00:00:00,482.0,328.8304138183594,10071.240463256836
2012-09-24 00:00:00,2012-09-28 00:00:00,483.0,-397.16986083984375,10071.240463256836
2012-09-25 00:00:00,2012-10-01 00:00:00,484.0,-390.20008087158203,10084.550170898438
2012-10-01 00:00:00,2012-10-04 00:00:00,485.0,-353.86582946777344,9999.479873657227
2012-11-26 00:00:00,2012-11-30 00:00:00,486.0,-159.67477416992188,10004.610260009766
2012-12-05 00:00:00,2012-12-11 00:00:00,487.0,33.02947998046875,10037.269653320312
2012-12-18 00:00:00,2012-12-21 00:00:00,488.0,289.50054931640625,10041.569915771484
2012-12-20 00:00:00,2013-01-01 00:00:00,489.0,-54.87070083618164,10094.069869995117
2013-02-07 00:00:00,2013-02-13 00:00:00,490.0,-344.64605712890625,9980.520080566406
2013-04-24 00:00:00,2013-04-30 00:00:00,491.0,-72.46002197265625,9975.41976928711
2013-05-03 00:00:00,2013-05-08 00:00:00,492.0,-392.07972717285156,10012.380340576172
2013-05-16 00:00:00,2013-05-23 00:00:00,493.0,-425.95023345947266,10122.949813842773
2013-06-05 00:00:00,2013-06-06 00:00:00,494.0,-2.6300125122070312,10155.599807739258
2013-06-14 00:00:00,2013-06-21 00:00:00,495.0,64.0193862915039,10021.689590454102
2013-06-20 00:00:00,2013-06-28 00:00:00,496.0,322.9207077026367,10057.319961547852
2013-07-01 00:00:00,2013-07-08 00:00:00,497.0,-36.910888671875,9989.439697265625
