secid,date,ticker,index_flag,exchange_d,class,issue_type,industry_group,low,high,open,close,volume,return,cfadj,shrout,cfret
207008,20160104,IGT,0,1,,0,820,15.83,16.17,15.94,16.16,400007,-0.001236,1,198596,1.025454
207008,20160105,IGT,0,1,,0,820,15.62,16.16,16.16,15.86,568879,-0.018564,1,198596,1.025454
207008,20160106,IGT,0,1,,0,820,15.57,16.06,15.73,15.6,747720,-0.016393,1,198596,1.025454
207008,20160107,IGT,0,1,,0,820,15.01,15.59,15.3,15.01,721394,-0.037821,1,198596,1.025454
207008,20160108,IGT,0,1,,0,820,14.91,15.26,15.07,15,932989,-0.000666,1,198596,1.025454
207008,20160111,IGT,0,1,,0,820,15.06,15.52,15.07,15.25,792480,0.016667,1,198596,1.025454
207008,20160112,IGT,0,1,,0,820,14.835,15.47,15.35,15.24,1336353,-0.000656,1,198596,1.025454
207008,20160113,IGT,0,1,,0,820,14.695,15.32,15.32,14.93,1317919,-0.020341,1,198596,1.025454
207008,20160114,IGT,0,1,,0,820,14.485,15.28,14.86,14.82,950554,-0.007368,1,198596,1.025454
207008,20160115,IGT,0,1,,0,820,13.98,14.665,14.58,14.37,1262781,-0.030364,1,198596,1.025454
207008,20160119,IGT,0,1,,0,820,13.98,14.68,14.52,14.24,590632,-0.009047,1,198596,1.025454
207008,20160120,IGT,0,1,,0,820,13.49,14.32,14.01,14.23,815676,-0.000702,1,198596,1.025454
207008,20160121,IGT,0,1,,0,820,13.98,14.41,14.23,14.36,519754,0.009136,1,198596,1.025454
207008,20160122,IGT,0,1,,0,820,14.43,14.89,14.46,14.61,466468,0.017409,1,198596,1.025454
207008,20160125,IGT,0,1,,0,820,13.9,14.7067,14.57,13.93,402505,-0.046543,1,198596,1.025454
207008,20160126,IGT,0,1,,0,820,13.89,14.3,13.95,14.21,306260,0.0201,1,198596,1.025454
207008,20160127,IGT,0,1,,0,820,13.96,14.39,14.15,14.19,441332,-0.001407,1,198596,1.025454
207008,20160128,IGT,0,1,,0,820,13.93,14.3599,14.35,14.05,404225,-0.009866,1,198596,1.025454
207008,20160129,IGT,0,1,,0,820,14,14.53,14.09,14.47,743953,0.029893,1,198596,1.025454
207008,20160201,IGT,0,1,,0,820,14.2,14.67,14.4,14.26,770747,-0.014513,1,198596,1.025454
207008,20160202,IGT,0,1,,0,820,13.86,14.22,14.17,13.87,621908,-0.027349,1,198596,1.025454
207008,20160203,IGT,0,1,,0,820,13.54,14.165,13.91,13.78,669600,-0.006489,1,198596,1.025454
207008,20160204,IGT,0,1,,0,820,13.45,13.99,13.76,13.84,546313,0.004354,1,198596,1.025454
207008,20160205,IGT,0,1,,0,820,13.63,13.91,13.76,13.76,577670,-0.00578,1,198596,1.025454
207008,20160208,IGT,0,1,,0,820,12.83,13.74,13.58,13.2,888482,-0.040698,1,198596,1.025454
207008,20160209,IGT,0,1,,0,820,12.77,13.31,13,13.04,997672,-0.012121,1,198596,1.025454
207008,20160210,IGT,0,1,,0,820,12.85,13.33,13.1,12.99,777434,-0.003834,1,198596,1.025454
207008,20160211,IGT,0,1,,0,820,12.48,12.94,12.75,12.71,787480,-0.021555,1,198596,1.025454
207008,20160212,IGT,0,1,,0,820,12.74,13.39,12.81,13.22,375134,0.040126,1,198596,1.025454
207008,20160216,IGT,0,1,,0,820,13.26,13.7,13.37,13.7,307361,0.036309,1,198596,1.025454
207008,20160217,IGT,0,1,,0,820,13.7,14.2,13.75,14.09,578754,0.028467,1,198596,1.025454
207008,20160218,IGT,0,1,,0,820,13.8475,14.31,14.14,14.27,446942,0.012775,1,198596,1.025454
207008,20160219,IGT,0,1,,0,820,13.99,14.28,14.25,14.27,563964,0,1,198596,1.025454
207008,20160222,IGT,0,1,,0,820,14.37,14.79,14.38,14.69,455345,0.029432,1,198596,1.025454
207008,20160223,IGT,0,1,,0,820,14.15,14.82,14.68,14.36,648941,-0.022464,1,198596,1.025454
207008,20160224,IGT,0,1,,0,820,13.79,14.54,14.12,14.3,499793,-0.004178,1,198596,1.025454
207008,20160225,IGT,0,1,,0,820,14.24,14.66,14.27,14.66,312570,0.025175,1,198596,1.025454
207008,20160226,IGT,0,1,,0,820,14.77,15.29,14.77,14.94,506094,0.0191,1,198596,1.025454
207008,20160229,IGT,0,1,,0,820,14.58,14.96,14.95,14.78,480325,-0.010709,1,198596,1.025454
207008,20160301,IGT,0,1,,0,820,14.87,15.3901,14.93,15.31,347106,0.035859,1,198596,1.025454
207008,20160302,IGT,0,1,,0,820,15.06,15.4,15.31,15.38,304516,0.004572,1,198596,1.025454
207008,20160303,IGT,0,1,,0,820,15.2801,15.92,15.37,15.76,401401,0.024707,1,198596,1.025454
207008,20160304,IGT,0,1,,0,820,15.56,16,15.71,15.79,514138,0.001904,1,198596,1.025454
207008,20160307,IGT,0,1,,0,820,15.4301,16.19,15.78,16.19,548318,0.025333,1,198596,1.025454
207008,20160308,IGT,0,1,,0,820,15.775,16.09,16.06,15.91,244268,-0.017295,1,198596,1.025454
207008,20160309,IGT,0,1,,0,820,15.55,16.03,15.97,15.75,380954,-0.010057,1,198596,1.025454
207008,20160310,IGT,0,1,,0,820,15.46,15.979,15.88,15.69,259036,-0.00381,1,198596,1.025454
